rating,review
__label__5 ,hej al finansi er super hurtige og venligeog altid klar ved telefoneni svare rigtigt hurtigt på ansøgningog svare altid tilbage på mail osseog hurtigtkan varmt anbefale al finansnå man skal købe ny bilmed enten 10 eller 20% i udbetaling. hilsen en glad ny bil ejerm.v.h rené due mortensen
__label__5 ,meget hjælpsomme og super profesionelle i forbindelse med finansiering af bilsvare hurtigt og til at få fat i
__label__5 ,virkelig god service. alt foregik hurtigt og uden problemer. lånet var godkendt og klar til underskrift efter få timer.jeg er meget tilfreds 
__label__1 ,diskriminerende at tilbyde billigere lån til el-/hybridbiler.hvis man bor i etage-ejendom og pendler over 100km om dagenvil en dieselbil være optimalog hvis man køber en nyer klimaaftrykket mindre end en elbil! er der også gået politik i al finans....?
__label__5 ,jeg oplever altid god service
__label__5 ,vi har haft aftale med al finans i mere end 15 år og er meget tilfredse med samarbejdet. alt fungerer nemt og nærmest automatisk. vi har pga store sæsonudsving i vores omsætning og i antal medarbejdereet meget forskelligt behov for likviditet. al's factoring system giver os en rolig transition. mvh holger schultzcortex facaderens aps
__label__5 ,har igennem de sidste 5 år samarbejdet tæt med al finans og det har været en fornøjelse hele vejen. de arbejder konstruktivt og effektivt for at skabe de rigtige vilkår for vores virksomhed og støtter os i vores planer og udfordringer.
__label__5 ,et fantastisk samarbejdehvor alt kører nemt og ubesværet. er der brug for hurtig behandlingså klarer al finans også det.
__label__5 ,har lige købt mig en ny brugt vw up som al finans har finansieret for mig. efter at ha brugt rigtig lang tid på at finde rundt i finansierings verdens faldgrupper og et utal af mere eller mindre useriøse og/eller direkte ”kriminelle” renter faldt jeg over al finansalt så godt ud på deres hjemmesideberegningrenterne var til at betalemon det var for godt til at være sandt? havde jeg virkelig fundet et sted hvor man ikke blev taget i måsen? jeg valgte at sende en ansøgning afsted en sen aftenog allerede næste morgen kom der svar at de gerne vil hjælpe migdet viste sig så at bilen jeg gerne vil købehavde fået et bedre bud end mitså jeg valgte at ringe og snakke med jan borup hos al finans – her blev jeg mødt af en rolig mand med en fed humor som ikke bare var den der typiske ”number cruncher” men virkelig gjorde en indsats og gav mig en rigtig god vejledning – bevares det endte med jeg købte en lidt dyre bil end jeg først havde forstillede migså ja han tjener måske lidt på detmen hele forløbet igennem havde jeg ingen følelse afat det var det som var hans missionhan vil blot give mig mulighederne og alt derefter var op til mig selv.bedst af altvar der ingen skjulte beløbgebyr eller andre grimme overraskelserden pris han gav migendte også med at holde stik på papiret. slutseddelen blev skrevet under torsdagmed levering den efterfølgende onsdagde ringer så fra forhandleren fredag allerede og fortæller jeg kan hente bilen sidst på eftermiddagenselv ikke det tidspres bragte ham ud af kurssnakkede med ham ved 10-tiden fredag formiddagkl. 13 var pengene overført og jeg kunne køre ned og hente min nye bil.
__label__5 ,oplever al-finans som en prof og fleksibel samarbejdspartner som er til at tale med. kan kun anbefales!
__label__4 ,god service og hurtigt svar på forespørgsler.
__label__5 ,finansiering af elbil (tesla) ordnet på under 2 timer til en åop under 2%endda kun med 15% i udbetaling.intet krav om skifte af øvrig engagement
__label__5 ,service mindede og venligeman føler sig værdsat som kunde :-)
__label__5 ,god og hurtig betjening - stor ros til kenneth
__label__5 ,super professionelt firma med fantastisk kundeservice.
__label__4 ,da jeg købte bil for år tilbage faldt valget på al-finans til finansieringen. dette har forløb har været helt smertefrit og i overensstemmelse med den på forhånd indgåede kontrakt/aftale.jeg har løbende været i kontakt med irene andersen fra låneafregning som jeg intet dårligt har at sige om. hun er venligservicemindedyderst behagelig og har ved hver forespørgsel vendt retur samme dag - jeg kan ikke forlange mere.grunden til 4 stjerne og ikke 5og som andre også nævneroverraskelsen på 995kr for indfrielse før tid - som jeg heller ikke menerat være blevet informeret tydeligt nok om.alt i alt en overvejende god oplevelse og jeg ville ikke være nervøs forat skulle bruge dem igensåfremt det blev relevant.
__label__1 ,virkelig dårlig serviceingen hjælp at hente.skulle bruge kopi af gamle fakturade ville have 150 kr pr. stk.min bil er dobbelt forsikrethvilket al finans trækker på min konto uden aftale herom. kan på ingen måder anbefales.
__label__5 ,sjældent jeg har oplevet så god servicehar solgt to biler som jeg havde leaset igennem al-finans. der var styr på det hele under hele forløbetog de hjalp uden tøven med at få afsluttet det hele. tusind tak for hjælpen.
__label__1 ,min bil blev totalskadetog sku derefter oplyse restgæld i bilen til forsikringenden bliver betalt og alt er ok.11 dage senere får jeg en rykker på en restgæld på 1161 42 kr. som afgift for indfrie gælden før tidligesom de andre fik jeg også at vide jeg bare kunne indfrie min gæld no problem ingen gebyrmen den har de så skjult godt og grundigt inde i kontrakten! magen til frækhed og groteske vilkår!!!så har de også den frækhed at tilføje 100 kr i rykkerpå trods af fjolserne har sendt den til den forkerte adresse grundet flytninghold nu kæft en l**** virksomhed! jeg anbefaler at ingen anvender dem!
__label__2 ,der var ingen problemer i at få lånet dengang. men synes det er frækt at tage 985kr for at indfri gælden 3 måneder før tiden. fik fortalt at renterne ville være 31kr vis jeg ventede. men skal bilen sælges må lånet jo indfries. kommer ikke til at bruge dem igen
__label__1 ,selve lånet er fint nokog vi har været tilfredse med det i 3 år. da vi så stod og ville indfrie vores lånkom der pludseligt 1000kr ekstra på i udgift for at indfrie lånetsamt ekstra renter frem til 1/9 (det er 11 dage siden vi indfriede lånet!!) vi skal ligeledes betale de 84kr ekstra for også at have en forsikring påi tilfælde af arbejdsløshed (denne burde vi jo ikke betalenår bilen er solgt efter aftale......) vi fik ved optagelse af lånet afvideat vi til enhver tid kunne indfrie lånet eller indbetale ekstra på lånetuden gebyrer! snakkede idag i tlf med birgit j. fra kundeservice - mage til nedværdigende menneskeskal man godt nok lede efter længe! måtte ikke få en opgørelse på hele indbetalings periodenej heller på renter! kunne kun få på indfrielsesbeløbet! kan på ingen måde anbefales!!
__label__1 ,ringeste virksomhed . de er ligeglad med deres kunderarrogante at tale med. og deres kundeservice gider ikke engang bruge 2 min på at hjælpe en. vil fraråde enhver om at lease biler hos dem..
__label__1 ,ignorerer deres kundernår der skal udbetales retmæssig erstatning og forsøger at spise dem af med betydeligt mindre beløbend hvad der er krævet. svar tid på forespørgsler på mere end 3 ugerog en behandlingstid på samlet set 3 månederog sagen er stadig uafsluttet.
__label__1 ,for første (... og sidste) gang har jeg lavet et billån uden om min bank. via bilforhandleren oprettede jeg et lån hos al-finansda det umiddelbart så ud til at være billigere end min bank. så langt så godt. for nyligt skiftede jeg så forsikringsselskabog dette tager al-finans så et gebyr på 375 kr. for - alene fordi jeg skifter forsikringsselskab! gebyret kan man ikke komme uden omog det er fast takst hos dem oplyser én fra deres kundeservice. derudover tager de også høje gebyrer hver månedbare for at trække pengene via pbssamt andre diverse adm. gebyrer. jeg har aldrig oplevet disse ting via min egen bankog får derfor følelsen afat man bliver vildledt af de kunstige billige rentesatsernår efterfølgende skal betale gebyrer hist og pist. jeg kan sagtens overleve omkostningen på de 375 kr. + andre diverse gebyrer. det handler mere om hvordan man vælger at behandle/vildlede sine kunder! på baggrund af dettekan jeg ikke anbefale al-finans!mvh michael vittrup
__label__1 ,jeg vil fraråde eller opfordre folk til at være meget på vakt overfor dette finanseringselskab. bilforhandler landet over tilnyder du kan låne igennem dem. dog være obs. på det har gebyrer på alt.deres kundeservicemedarbejder er ikke pålidelige i deres besvarelser da de ikke alle kender svarene på deres gebyr og kredit regler. jeg er færdig med dette finansselskab.
__label__5 ,mono cph a/s har samarbejdet med al finans i 6 år.vi har hele tiden været meget tilfredseal finans yder god service på alle fronter.
__label__5 ,har haft samarbejde med al finans i en del år og mødt en fantaksitisk service og holder altid hvad de lover.kan på det varmeste kun anbefale al finans
__label__5 ,altid klar til og hjælpe.lars skovgaard.horsens autocenternemlease.dk
__label__5 ,det var nemt! meget fornuftig rente.
__label__5 ,har haft et meget godt samarbejde med al finans igennem 15 århar aldrig oplevet problemerog kun mødtetbehageligt og imødekommende personale hele vejen rundt derfor max stjernerherfra
__label__5 ,meget reelt selvskabvi laver alle vores aftaler finansieringer igennem demkan klart anbefales.
__label__5 ,har haft samarbejde med al finans igennem rigtig mange år. en virkelig god og troværdig samarbejdspartner. altid til at træffe og meget serviceminded og venligt personale.
__label__5 ,al finans er fantastik at samarbejde medher finder man altid en god løsning
__label__5 ,seriøs og godt selskab - jeg har samarbejdet med al finans igennem mange år.
__label__5 ,det virker bare hurtigt og 100% iorden
__label__5 ,hurtig og professionel samarbejdspartner. kort ekspeditionstid. digital procedure.med venlig hilsenjcfbiler.
__label__5 ,seriøst og serviceminded. aldrig noget bøvl.
__label__5 ,har al som samarbejdspartner snart gennem 3 år. meget seriøs og ordentlig selskab!
