rating,review
__label__5 ,hurtig og kompetent. løbende information ombestilte produkter
__label__5 ,hurtig ekspedition. medfølgende flyer med kontaktoplysninger og i trykt returskema (som jeg ikke får brug for! - for sikke en lækker highend musikafspiller)lækre kvalitetsproduktertillidsfuld salgsprocedure og hurtig ekspedition. det må blive til 5 stjerner med pil op.
__label__5 ,hurtig forsendelse.
__label__5 ,fint forløb. lidt lang leveringstid men med god service og orientering undervejs.
__label__5 ,rigtig god service.manglede center og baghøjtaler der er ude af produktion.efter hurtig og nem mail korrespondancefik jeg mine baghøjtaler og centeren har de efterfølgende bestilt hjem til billige penge.top servicehurtigt levering. kan klart anbefale tape connectionrené østergaard
__label__5 ,jeg har købt en pladespiller hos tape connection har fået en super god service og vil helt sikkert handle hos dem igen.
__label__5 ,fin servicegod information om det man køber. hurtig levering. lige efter bogen.
__label__5 ,som altid.... god service og særdeles kompetente medarbejdere. :-)
__label__5 ,fremragende servicehurtige og gode svarmasser af gode råd...
__label__5 ,fint tilfreds. korrekt produkt. hurtig levering. forsvarlig indpakning.
__label__5 ,meget tilfreds
__label__5 ,perfekt .....
__label__5 ,meget fin service.
__label__5 ,intet at klage overog produktet lever op til forventningerne.
__label__5 ,super hurtigt og nemt....-og pakken var helda jeg modtog den :-)
__label__5 ,kom dagen efter - helt perfekt :-)
__label__5 ,god hjemmeside nemt at bestille og varen lever op til forventning
__label__5 ,rigtig god service og forresten alt perfektsom altid.
__label__5 ,super god service og hurtig levering.
__label__5 ,god gammeldaws service! jeg købte en pladespiller der havde problemer med gulvvibration (men ellers lyder fantastisk). jeg regnede halvt med et langvarigt tovtrækkeri og diskussion frem og tilbage om hvis skyld det var og hvad jeg gjorde forkert -men tapeconnection tog hurtigt og effektivt affæreog hjalp mig med at løse problemet med minimale omkostninger for mig. uden at gå i detaljer kan jeg sige at det er ikke tit (nok) at jeg møder sådan en old-school og konsekvent bruger-orienteret service. du har et problem? så er det også vores problem. tak til claus fra tapeconnectionder handler jeg gerne igen. // peter
__label__5 ,nemt og smertefrit. god hjælp og vejledning. et ankepunkt. sig levering 1 - 2 dage i stedet for at love noget posten ikke kan overholde. ikke kritikbare et godt råd.
__label__5 ,god rådgivning og varen lever op til mine forventninger.karstenhjørring
__label__5 ,fornem service - da min ordre ikke kunne afsendes indenfor et pardage blev jeg kontaktet pr mail med info og oplyst estimeret tid for afsendelse af pakken.mit nye rega pladespiller låg var pakket omhyggeligt ind og passer perfekt.mvh jacob
__label__5 ,go leververing. men pakken var dog brudt. men det gør ikke så meget for den lyder fantastisk chord mojo'en med hifiman sundara ørebøfferne jeg købte tidligere. især magnificat i dsd256 formatet.
__label__4 ,ikke noget at komme eftermen heller intet ekstraordinært. jeg fik produkterne der var bestilt - og de var leveret indenfor reklameret leveringstid.tape connection er super fine at skrive med og hjælpsomme.
__label__5 ,levering som aftalt og god kommunikation undervejs i processen. der er tydeligvis lagt kærlighed i de mailsde sender undervejs :)i en perfekt verden sendte de også varer samme dagselvom de er bestilt efter kl 14men det er småting...
__label__3 ,mine hovedtelefoner kom med en del støv inde i diverse porte. men fik af vide det ikke var noget de have noget at gøre med at æsken ikke havde været åbnet ved dem. alt andet ok. men en smule af glæden forsvinde når man åbner et beskidt produkt
__label__5 ,meget hjælpsomme og da jeg ønskede at demo et produkt hjemme for at vide mig sikker på det ville passe sammen med alt mit andet udstyrfandt vi en løsning på det selvom vi jeg bor i københavn. endte med at købe mit nye produkt hos dem frem for den håndfuld andre der forhandler det samme produktudelukkende pga den gode service og hjælpsomhed.
__label__5 ,den helt store hifi nørd bliver jeg aldrig og mit hifi forbrug er begrænset. men jeg vil alligevel ud fra mine relativt få indkøb varmt anbefale tape connectionhvis du er bare til lidt mere end det sædvanlige fra elmonstret eller fiskenettet. her er det rigtige og store udvalglækkert hifi udvalg og kompetent vejledning af engagerede og vidende medarbejdere. den rigtige og gode butiksstemningmed kvalitet og en service af allerstørste kaliber. for øvrigt er priserne rigtig rigtig gode (nej du får ikke billigere og bedre fangst på fiskenettet – hvor for øvrigt butikken også er).alt dette sammen med den fantastiske service og know-how! så til dig og dine hifi/hjemmebio-venner- det er hos tape connection det sner - den skønne kælderperle på hjørnet ved dokken i aarhus c
__label__5 ,fin og hurtig levering. butikken betjenes af mennesker som ved hvad de har med at gøre.
__label__5 ,suveræn service... de har hele tiden levet op til mine ønsker/behov også hvor de bare kunne have sagt “ det er bare ærgerligt for dig “ levede de op til deres gode navn. så har jeg extra penge så hører i fra mig...i monterede endda den dyre pickup hvilket jeg er yderst glad og tilfreds medså tak til holdet bag tape connection i er super i mine øjne
__label__4 ,fin emballage.fin levering.fin oplevelse.
__label__4 ,købte et sæt kef højttaler-fødder som tape connection havde til en ret god pris ift en del konkurrenter - faktisk 25-35% billigere. køb i webshop gik fint. levering tog dog en del dage længere end den leveringstid der var oplyst i webshoppenmen modtog besked derom. så alt i alt fin service.
__label__5 ,nem bestillinghurtig levering
__label__5 ,bestillingen sendt samme dagankom 7 dage efter bestillingenhvilket er hurtigt når man tænker på at jeg bor i grønland. også dejlig nem at tracke.
__label__5 ,virkelig god service ..... kan klart anbefales
__label__5 ,rigtig god service! havde købt den forkerte model pladespiller. sendte den retur og dagen efter stod pengene på min kontoså jeg kunne købe den model jeg skulle. god og hurtig handel
__label__5 ,bestilte min vareog havde den om formiddagen dagen efteringen problemeralt virkede som det skulle.
__label__5 ,superhurtige - meget glæde:)
__label__5 ,super hurtig leveringog alt var som lovet. vil til enhver tid anbefale tapeconnection.
__label__3 ,reklamerer med dag-til-dag levering ved bestilling inden kl. 14 mandag-torsdag. bestilte 13.45 torsdagda jeg skulle bruge varen fredag. varen blev desværre først afsendt fredag 10.30 og modtages derfor ikke i tide til formålethvilket er skuffende.
__label__5 ,fint produkt som lovet til retmæssig levering.
__label__5 ,super service.kompetente medarbejdere.fin-fin forretning.kan anbefales
__label__5 ,købte en pro-ject stream box s2 ultrader blev lovet leveret i løbet af 2-5 dagevaren kom efter 2 dagefint.hjemmesiden virker ikke helt på en ipadhvis man logger indkan man ikke tilgå ens indstillinger eller ordrehistorik.streamboxen fungerer fintden lever op til dens eisa award.
__label__5 ,flot personlig betjening og service
__label__5 ,god servicegod rådgivning
__label__5 ,supervenlig service!
__label__5 ,ingen problemer. hurtig levering.
__label__5 ,top professionelleunik service! de varmeste anbefalinger herfra
__label__5 ,fik mine varer dagen efter jeg havde bestilt
__label__5 ,altid go service og hurtige til at sende ens bestilling top klasse
__label__5 ,har aldrig fået en bedre pakket pakkeog de hovedtelefoner jeg bestilte har været fantastiske indtil videre.
__label__5 ,super hurtig levering og meget behjælpelige
__label__5 ,bestilte10min senere var højtaleren afsendtnæste formiddag var den modtaget. god stil! -har inden købet også haft kontakt med kundeserviceher var også lynhurtigt svar. tak!
__label__5 ,meget hurtig levere´ance af den ønskede varer
__label__5 ,fin hjemmesidehurtig levering.
__label__5 ,fantastisk hurtig levering samt produkter i topklasse
__label__5 ,bestilte en forforstærker fra project hos tape connection og fik den leveret 2 dage senere. prisen kunne der ikke sættes en finger påog jeg er utroligt glad for mit produkt. jeg vil helt sikkert overveje at handle hos tape connection i fremtiden!
__label__5 ,okmen jeg måtte vente flere ugerfør min receiver kunne leveres.
__label__5 ,lynende hurtigt svar og afsendelse af pakkesådan at den nåede frem næste dag. top notch service 
__label__5 ,skulle købe et kabelsom så viste sig at være i restordre. blev i stedet tilbudt et længere og dyrere kabel til samme pris. godt gået !
__label__5 ,super service. hjælpsomme og venlige. fik stor hjælp til køb af reservedel selv om garantien var udløbet. kan klart anbefales.
__label__5 ,den bestilte vare blev leveret hurtigt og uden nogen form for problemer.informationen i forbindelse med købethvad der var købethvornår varen var sendt og hvornår produktet vil være fremme fungerede rigtig godt..! i alt et perfekt forløb. tak for det.hilsen erling
__label__5 ,alt ved købet forløb uden problemer.
__label__5 ,godt og hurtigt
__label__4 ,rigtige varer til rigtige prispå rigtige tidspunkttransportmæssigt kunne man foranlediges til at tro de har en direkte pipeline til kunderne....kun ros herfra 
__label__5 ,super hurtig levering. god kundeservice.
__label__5 ,super service vedr. valg af første pladespiller og uopfordret hjælp til installation af denne. e-mails blev besvaret inden for en dag og indholdet var brugbart. derudover levede tape connection op til den hurtige leveringstid der var lovet. helt sikkert en anbefalelse værdig!
__label__5 ,fantastisk vejledning over telefonen og mail samt hurtigt afsendelse.
__label__5 ,jeg bestilte en receiver hos tape connection fredag midt på dagen. den blev pakket og afsendt med det sammeså jeg modtog den lørdag - stærk performance!undervejs modtog jeg ordrebekræftelsetrack&trace nr. osv.så der var styr på forløbet. meddeleserne var krydret på bedste vis f.eks. din ordre er nu blevet afsendt. der blev knebet en tåreda den blev båret på en silkepude ad en sti belagt med rosenbladetil tonerne af andrea bocelli's 'time to say goodbye' mod sit midlertidige hjemen kold og mørk postvogn. vi er dog sikre påat den går en lys og varm fremtid i møde hos dig og....en fornøjelse at handle med tape connection :-)
__label__5 ,kundeservice og kompetence - uden sidestykke!viser hvordan man kan jonglere med webshopændringer til ordre via telefonrabatmv. - og styr på det hele. og med prompte levering.varmeste anbefalinger herfra - sådan skal det være!
__label__5 ,super hurtig leveringingen dikkedarer
__label__5 ,super service og stort engagement.man er ikke i tvivl om at det er musikelskere der sælger hi-fi 
__label__5 ,god service..fin cd afspiller. ventetiden værd.
__label__5 ,god betjening og store hjælpsomhed kan klart anbefales til andre
__label__5 ,er meget tilfreds med min handlen hos tape connect. jeg havde uheldigvis endnu en dårlig erfaring med pest danmarkder havde/har forlagt de højttalere (emit m10)som jeg havde bestiltsammen med en stabel kableren cd afspiller og en forstærker. da pestmændende jo smutter inden man får checket om varenefor det 1ste er blevet behandlet ordentligt2 om alle bestilte vare er afleveretkan man jo ikke melde det direkte til budet med det sammeså måtte ringe til pest kontoret for at hørehvorfor alle tingende ikke var kørt ud på samme tidda de jo var blevet afsendt sammen fra tape connect. det gjorde jeg så 2 dage i træktabte så tålmodigheden med pestenog kontaktede tape connect og fortalte om missæren. de afsendte så et nyt sæt følgende dagsom jeg såheldigvismodtog. det var jo så pga. pesten en uge senere end de andre ting. men det hele er jo selvf. ikke tape connects skyldmen værtimod lettede de mig for slåskampen og overtog derved det bøvl der er med at få lokaliseret de først afsendte m10`ere.
__label__5 ,super service. ultra hurtig levering.
__label__5 ,god kommunikation - imødekommende - venlig betjening
__label__5 ,god og hurtig service. fik et defekt produkt hjem (tc var uden skyld i dette)fik først telefonisk support der ikke afhjalp problemetog havde et nyt produkt 3 dage efterselvom det var en fredag i juletiden jeg sendte det defekte retur!!!!
__label__5 ,ok som aftalt. god kommunikation. hurtig levering. varen virker upåklageligt. har handlet med tc siden opstarten og gør det gerne igen.
__label__5 ,tålmodige simon hjalp bonderøv igennem
__label__5 ,nem bestillinglækre varer og hurtig levering.
__label__5 ,jeg har købt en pladespiller og havde ingen ide om hvilken jeg skulle vælgeså ringede og fik en god hjælp pr tlf. vi er meget tilfreds med vires køb og rigtige venlige personaler.
__label__5 ,super venlig at kommunikere med og hurtig levering
__label__5 ,effektiviteten var god
__label__5 ,god behandling af ordergod feedback på status og super hurtig levering (selv i dec.)
__label__5 ,forsinket levering fra importørenmen fik løbende status orientering. fuldt tilfreds med servicen.
__label__5 ,varene kom dagen efter bestilt uden skader
__label__5 ,flinke medarbejdere og super gode varesom kommer hurtigt og er pakket godt ind.
__label__4 ,kom meget hurtig mener det var 2-3 dage og fik hurtig hjælp da jeg skrev ind
__label__5 ,nemt og hurtigt leveret. varen som lovet. intet st sætte en finger på.
__label__5 ,vil anbefale til alle dem jeg kender har kun godt af sige om tape connection
__label__5 ,meget serviceorienteret! - fik ved en fejl leveret et forkert produkt og tc rettede straks fejlen og sendte det rigtige produkt - uden beregningog jeg fik endda lov til at beholde det fejlleverede produkt! selvom det kun drejede sig om en billig ledningså synes jegat det alligevel er dejligtat nogen er så imødekommende.
__label__5 ,god prishurtig levering og fin service.
__label__5 ,meget hurtig ekspedition og super produkt
__label__4 ,hurtig levering og lydhør kundeservice ved fejlmelding på produkt
__label__5 ,nemt indkøb via hjemmesiden og hurtig levering.
__label__5 ,købte et monitor audio højttalerset af tape connection for lidt tid sidendog eftersom jeg ikke bor i nærheden af deres butik valgte jeg at ringe ind for at snakke lidt om produktet jeg havde bestemt mig for at købe. jeg fik fat i en simon som var villig til at forhandle min pris til lavere end normal pris og herudover hjalp han også med det rette valg at kabler til mit anlæg. jeg havde bestilt højttalerne efter klokken 14:00som man inden da skal have bestilt for at få sendt pakken samme dag. alligevel kom pakken 2 dage efter min bestillingen og jeg har været vældig tilfreds med hele min ordre. kan varmt anbefale tape connection grundet god servicegod pris og hurtig levering.
__label__5 ,god og hurtig service.alt er ok
__label__5 ,hurtig og god service. købte 3 indbygningshøjtalere og en masse ledning denne gang. har handlet der før og samme godt service.
__label__5 ,nemthurtigt og god information om forløbet i bestillingen
__label__5 ,hurtig levering. varen var som beskrevet. 5/5
__label__5 ,god kvalitet for pengene. og hurtig levering. samt også flinke at snakke med. anders s.
__label__5 ,fik gode råd og vejledning om dac. endte med at købe en taga da-300. kæmpe løft lydmæssigt på mit computer anlæg.
__label__5 ,dygtige sælgerder ved hvad han sælger og god kommunikation om levering
__label__5 ,hurtig levering og indhold sv.t. beskrivelse. fin lyd.
__label__5 ,top varegod pris og hurtig levering!
__label__5 ,hjælpsomme og venlige sælgere gode produkter og lyn hurtig forsendelse 
__label__5 ,svarer lyn hurtigt på mail vedr. spørgsmålvaren kom hurtigtkanon servicedesværre kun 5 stjerner
__label__5 ,hurtig levering. sikker pakke. nem hjemmeside. god pris. ingen problemer overhovedet
__label__5 ,som altid gode produkterog service hos tape connection
__label__5 ,hurtig effektiv levering. bare i orden.
__label__5 ,god rådgivning på telefon og varen var 100% i orden med hurtig levering.
__label__4 ,købte en oppo 203 blue ray afspiller i maj måned. den var i rest ordremen de var flinke til at holde en orienteret løbende og modtog varen i sidst i sep.
__label__5 ,hurtig leveringvaren var ok 
__label__5 ,fin service pr. tlf og rimelig hurtig leveringkan klart anbefales
__label__4 ,kom til tidenlidt bedre indpakning ønskes.
__label__5 ,meget hjælpsomme og gode i forbindelse med køb af pladespiller.
__label__5 ,alt i ordenintet at bemærke 
__label__5 ,vanvittig god rådgivningog flinke sælgereder ikke prøvede at presse et salg igennemmen hellere vil sørge for at kunden er tilfreds. meget tilfreds med købet! kommer helt sikkert her igen! :)
__label__5 ,altid flinke og venlige fremragende service og gode priser
__label__5 ,ringededa jeg fik bestilt 14.08og fik fat i en venlig serviceminded fyr som sagdeposten kommer om 15 min. tjekker lige om den er på lager et sekund.senere vi har den pakker den nu du har den i morgen. takhilsen poul
__label__5 ,det var hurtigt og kvalitet er rigtig god tak
__label__5 ,god levering. nemt at finde varen. leveret som planlagt til tiden. ingen forbehold. er meget glad og tilfreds med min nye radio.
__label__5 ,jeg bestilte en hovedtelefon forstærker men der var 2 ugers leveringstid så tape connection sendte en demo model indtil forstærkeren kom på lager. superhurtig leveringkundeservice fra øverste hylde!
__label__5 ,god rådgivninghjælpsomme og venlige :-)elsker den butik :-)
__label__5 ,fin levering og ude mærket produkt til fornuftig pris
__label__5 ,super serviceperfekt betjening
__label__5 ,fantastisk fin hjælp i forbindelse med køb af pickup til min nye pladespiller
__label__5 ,godt produktgod pris og hurtig levering.
__label__5 ,pladespilleren fra rega med indbygget forstærker var ikke på lager og tape connection vurderede at rega var for længe om at levereså jeg blev kontaktet hurtigt og tilbudt en anden løsning til samme pris. stor ros for service og for god og tryg forsendelse.
__label__5 ,super service - hurtig levering.
__label__5 ,fantastisk produkt - lynhurtigt leveret!
__label__5 ,over forventning er min umiddelbare vurdering. tapeconnection har de rigtige varer og et kæmpe meget eksklusivt udvalg af udstyr. hurtig levering med masser af muligheder for at få leveret efter kundens ønske. fra ordre til levering følges op med mails der får smilet frem. rigtig dejligt humørspredende mails.
__label__5 ,hurtig ekspedition og gode opdateringer fra bestilling til fremsendelse af varen.
__label__5 ,super hurtig leveringfine produkter
__label__5 ,service og produkt har været meget tilfredsstillende.
__label__5 ,alt gik som lovet.
__label__5 ,de var flinke at ringe tilbage for at spørge om det var det var det rigtige og om jeg stadig var interesseret i den højtalerdel jeg skulle bruge.
__label__5 ,bedste servicerare mennesker og gode produkter. køb herfra!
__label__4 ,havde det jeg skulle bruge. ekspederet hurtigt.
__label__3 ,min handel via internettet virkede upåklageligt. ved personlig henvendelse i butikken fik jeg en imødekommende og venlig betjeningmen fik ikke tilstrækkelig rådgivning og information om mit køb medførende lidt ekstra ulejlighed og et nyt køb via internettet - et købjeg lige så godt kunne have foretagetda jeg var i butikken.
__label__5 ,altid en god oplevelse at handle med tape connection.
__label__5 ,god service. hurtig levering.
__label__5 ,dag til dag levering og god betjening :)deres brug af humorer også skøn.
__label__2 ,bestilte en dap for 10 dage sidenleveringstid 2-5 dagehar endnu intet hørt fra demopdatering: blev lovet ny leveringsdag i går 12/3. har endnu intet modtaget. ikke engang track and trace.
__label__5 ,bestilte varen søndag eftermiddagog tirsdag formiddag leverede postnord på adressen (også tak til postnord!)
__label__5 ,god telefonisk betjening og hurtig levering.
__label__5 ,supergod service. hurtigt og nemt.
__label__5 ,hurtig forsendelse. produkt som forventet.
__label__5 ,utroligt kompetent vejledning for i mit tilfælde nybegynder i hi-fi verdenen.
__label__4 ,hurtig levering af det bestiltesom var pakket godt ind. eneste ærgelsesom ikke kan lastes tape connectionvar at der manglede et kabel i pakken. det blev dog løstmed løbende information fra kundeservice om hvad der skete i sagen.
__label__5 ,hurtigt og billigt
__label__4 ,super hurtig ekspedition via hjemmesiden - gode produkter - kæden hopper af på postsiden fordi man bruger postnord som transportør min pakke var 4 dage undervejs.
__label__5 ,superservice som altid 
__label__5 ,jeg er meget tilfreds.jeg benyttede mig af returretten. dagen efter pakken var kommet tilbage til tape connectionså stod pengene på min konto.så kan det vist ikke være bedre.
__label__5 ,jeg har handlet to gange igennem deres netbutikog det fungerer helt perfekt. god vejledning og leveringstiderne bliver overholdt. kan kun anbefale tape connection.
__label__5 ,varen leveret til tiden og iorden. eneste minus... transport utilregneligmen det er jo ikke tape connections skyld!
__label__5 ,bare iorden. alt perfekt som forventet
__label__4 ,super sød betjeningkun lidt længere ventetid på min pakke fordi den ikke var på lagermen det informerede de om med det samme :) super tilfreds!
__label__5 ,billigthurtigt og nemt
__label__5 ,god vejledning og fantastisk service. en rarlille butik.
__label__5 ,jeg oplevede dygtig og personlig behandling ved mit køb hos tapeconnection.
__label__5 ,alle varer ankom dagen efter og var som forventet. hurtig tilbagemelding efter ordreafgivelse.
__label__5 ,hurtig levering af de ønskede varer. god beskrivelse på hjemmesiden.
__label__5 ,så dejlige en service... og mega gode produkter...
__label__5 ,stort udvalg i pladespillere på alle niveauermed gode informationer og links til producent - og så til de rigtige priser.hurtig og effektiv levering.
__label__5 ,min oplevelse med tape connections var meget god. selvom mit prudukt tog lidt længere end regnet med at blive sændt fra producented fik jeg rabat som jeg var meget glad med.
__label__5 ,fungerer bare!børge
__label__5 ,som altid nemt at bestille og følge og hurtig levering samt godt produkt.
__label__5 ,købte nogle beyerdynamic høretelefoner hos demmega god kundeservice service og havde dem dagen efter
__label__5 ,professionel rådgivning og god kundeservice
__label__5 ,rigtig fint sted at handle. jeg bestilte forholdsvis sent (lige før kl 15) efter få minutter fik jeg mail at varerne var afsendt. prisen var helt fair. skønt udvalg på deres hjemmeside.
__label__5 ,super søde og hjælpsomme og ved hvad de snakker om.ikke en finger at sætte på noget som helst.
__label__5 ,handlede for tredje gang hos tape-connectionskulle have et par nye højtalere. ekspedienten gav god vejledning og tilsluttede forskellige højtalere såledesat man kunne høre og vælge det rigtige. fedt at handle hos nogle mennesker som sætter værdien af god lyd højt.
__label__5 ,super hurtigog yderst kompetent service
__label__5 ,god pris hurtig forsendelse kan ikke gøres bedre
__label__5 ,har bestilt et sæt dynaudio xeo 4 som jeg modtog få dage senere. varene var meget godt pakketog der fulgte også en lille katalog fra tape connection med en forsmag på deres inventar. en god måde at reklamere på uden at gå over grænsen. noget som jeg vil bestemt huske er de små søde beskeder der fulgte med ordrebekræftelsen samt afleverings notifikationen. det er noget som bringer smilet på læben samt en god måde at blive husket på som leverandør.
__label__5 ,fik mandag leveret en vpi cliffwood fra tapeconnection til min søn. handlen og rådgivningen fra tapeconnection bar præg afat man altid sætter kundens ønsker højest. stor ros til simon og resten af tapeconnection.
__label__5 ,ikke så meget at skrive i anmeldelse: alt fungerede som det skulle.
__label__5 ,super kundeservice. fik i første omgang et nyt produktsom desværre havde en fejlmen som blev forsøgt afhjulpet meget professionelt og derefter hurtigt ombyttet.
__label__5 ,jeg bestilte et par højtalere herfra. de ankom dagen efter i perfekt stand. som en lille sidenote synes jeg den besked de skriver når man har bestilt noget er ganske hyggelig og gjorde mig i godt humør.
__label__5 ,god respons og profesionel rådgivning. hurtig ekspedition. 
__label__5 ,alt godt herfra. god snak pr. telefonog super hjælp.
__label__5 ,hej en super god butik og flinke folk.køber der igen hilsen joel
__label__4 ,super leverance og fin pris mangler dog dansk bruger vejledning
__label__1 ,det tog den 2 5 måned at levere varen. de lovede mig at det ville tage 2 ugermen det tog 2 5 måned. useriøst foretagendekunne ikke anbefale nogen at handle med dem.
__label__5 ,meget behjælpelig med at fremskaffe et beslag jeg ikke havde kunnet finde andre steder - og det blev afsendt i løbet af meget kort tid.
__label__5 ,jeg har nu to gange haft glæden af at købe højtalere (og højtalerkabler og nål til pickup) hos tape connection. jeg er ikke bare tilfreds med mine købsom fuldstændigt lever op til mile forventingerjeg fik også grundigreel og indsigtsfuld vejledning om de forskellige produktersom hjalp mig til at beslutte de rette højtalere. det er sjældent nu til dags at sælgere overhovedet ved særligt meget om de produkter de sælgerså jeg anbefaler klart tape connection. derudover modtog jeg altid varerne allerede dagen efter bestillingenselvom jeg bor i den anden ende af landet.
__label__5 ,dab overgår til dab+ søndag den 1. oktober 2017.i denne forbindelse fik jeg travlt torsdag den 28. septembermed søge om et lån via sparexpres samt foretage en bestilling af en rotel t11 tuner.lån og bestilling fandt hinandenforsendelse blev foretaget.nu den 29. september 2017 har jeg kl. 11:19:28modtaget en smsmed oplysning om pakken ligger klar til afhentning i føtex.afhentning i føtex var et personligt valgda denne metode stadig fungerer efter post danmarks overgang til post nord.
__label__5 ,henvendte sig hurtigt efter min bestilling fordi der var lang leveringstid fra producenten. tilbød andet alternativ der var bedre. god og hurtig service.
__label__5 ,imponerende leveringstid... bestiller højtalere kl. 14:14 - et kvarter senere tikker der en mail indat højtalere nu er afsendt og pænt nok dukker de op i pakkeboksen dagen efter. sådan! her handler jeg gerne igen.
__label__5 ,varen de leverede er sikkert iorden jeg har ikke haft lejlighed til atbruge det endnu men jeg er ikke tilfreds med at jeg skal rejse 12km for at hente min vare jeg må ikke køre bil og skal benytte offentlig transport
__label__5 ,jeg fik mine varer med posten allerede dagen efter bestillingen.alt var ok. vil helt sikkert handle her en anden gang.
__label__4 ,venlig og villig betjening hurtig og effektiv leveringi
__label__5 ,ringede og spurgte om de havde en oppo 203 og fik svaret: javi har 1 stående og hvis du bestiller inden kl 14:00så har du den i morgen.så jeg bestilte med det samme og klokken var 13:58 - den var fremme næste eftermiddag - det er fa..... service :-)
__label__5 ,hurtig levering. alt er ok.
__label__5 ,super god service både via mail og på telefon.yderst kompetent vejledning og ekstrem hurtig levering af bestilte varer med post nord.kan kun stikke 'tomleren' højt i vejret og sige hold nu op hvor er de bare go'e 'dernede' hos tape connection :)og om jeg anbefaler denne virksomhed til andretja - det er der vidst overhovedet ingen tvivl om at jeg gør ;)
__label__5 ,varen blev leveret til tiden og var i fin stand :)
__label__5 ,du kan stole på drengene i tape connection. de ved hvad de taler om og forstår at bruge sund fornuft til at give dig de rigtige råd. samtidig kan du stole på at de sender dine vare med det samme og på en ordentlig måde. god service.
__label__3 ,modtager en rega plade spiller med en ridse på plinten og aftaler med dem at jeg kan komme ud og bytte den. da jeg kommer ud i butikken får jeg at vide man nok ikke kan forvente at en pladespiller til den pris (kr3500) er 100% fejl fri. (i min verden vil jeg nok forvente at en vare til 3500 var fejl fri med mindre det var 2 sortering.) det ender dog med at jeg får en anden med hjem. da jeg så kommer hjem med den viser det sig at strømforsyningen er med uk stik så den ikke kan bruges. kontakter dem igende vender tilbage at de har snakket med importøren og vil sende en ny strømforsyning. modtager den nye der dog er en anden modeltype!? som plaster på såret fik jeg en plade måtte og en rega upgrade rem.
__label__5 ,god servicehurtig levering. har handlet flere gange hos tc.
__label__5 ,tirsdag 9. januar 2018 var jeg i butikkenfor at lytte til nogle højtaleresom jeg måske ville købei stedet for de dynaudio jeg havde forelsket mig i. jeg havde min egen musik medog blev sat op med hegel h190 forstærkeren hegel cdp2a cd-afspiller og højtalerne som jeg ville lytte til. jeg følte mig velkommenrigtig godt serviceretog havde en virkelig god oplevelse. jeg køber helt sikkert min dynaudio excite x44 dernår jeg har pengene.har tidligere købt pladespiller derligeledes en rigtig god oplevelse.
__label__5 ,jeg fik hurtigt leveret mine varer.meget professionel service.
__label__5 ,jeg bestilte varen ved middagstid. efter et par timer fik jeg besked omat min bestilling var accepteret og at varen var ved at blive pakket.senere fik jeg mail omat varen var sendtsammen med nr. så jeg kunne følge den. modtog varen næste formiddag kl. 09.00.glimrende service og fantastisk hurtig ekspedition !!
__label__5 ,høj kvalitet produkter. god rådgivning. hurtig levering.
__label__5 ,god og hjælpsom kundeservice. hurtig levering. lav pris.
__label__5 ,gode priser og hurtig leveringikke mere at sige til det :-)
__label__5 ,her er der aldrig noget negativt at udsætte for dette firma. har købt en del i årenes løbaltid perfekt og seriøs service. kan kun anbefales
__label__5 ,overskuelig hjemmesidekvalitetsprodukter og super hurtig levering!
__label__5 ,det er som det skal være.
__label__5 ,glimrende telefonisk rådgivning omkring produkter. og hurtig ekspedition. mvh bo geithuus.
__label__5 ,vældig service. guidede mig igennem pickup installation. professionel service...
__label__5 ,fin hjemmeside med fyldig vejledning. hurtig levering og info
__label__5 ,købte en streamer i netbutikken. dader var lang leveringstid fra producentenfik jeg straks god og relevant information via mail. i ventetiden sendte jeg forespørgsel via mail og fik lynhurtigt svar. ligeledes har jeg haft god telefonkontakt.jeg er yderst tilfreds med den meget venlige service og hjælpsom jeg har fået.det kan ikke gøres bedre. man mærker tydeligtat det er en seriøs forretning.jeg kan kun give de varmeste anbefalinger.christian christiansen
__label__5 ,nem bestillinggod serviceselv om varen ikke var på lagerblev man holdt orienteret undervejs om leverings status.
__label__5 ,dygtig og venlig betjening. super god servicei en klasse man ikke oplever det mange steder i dag ! kan absolut anbefales.... de ved hvad de snakker om 
__label__4 ,problemfri og hurtig levering af det bestilte udstyr
__label__5 ,god langdistanceserviceda jeg bor i københavn. god og præcis kommunikation og alt til aftalt pris og tidspunkt.
__label__5 ,jeg modtog en vare der havde en defektdet er jo hvad der kan ske. men måden det blev håndteret på var venligprofessionel og det var helt igennem en god oplevelse. jeg vil uden tøven anbefale alle at handle i tape connection - og tape connection er heldige at have så professionelle kundeservicemedarbejdere som simon.
__label__4 ,super service og kompetente folk. jeg havde et længere forløb med lang leveringstiddog ikke tape connection's skyld - varen var udsolgt ved importør. her var de gode tilløbendeat komme med status samt tilgodese mig som kunde. alt i alt en god oplevelse - og bestemt ikke sidste gang jeg handler ved tape connection.tip: ring og hør butikhvis varen ikke er på lagereller vist som leveringstid 4-5 dage. det holdte ikke helt i mit tilfælde.
__label__5 ,havde brug for lidt rådgivningog fik via mail svar næsten øjeblikkeligt. forsendelsen tog én dag og produkterne er fantastiske.
__label__5 ,jeg bestilte en ny fjernbetjening til min t+a forstærker hurtig levering god pris.det er ikke sidste gang jeg handler hos tape connection.
