rating,review
__label__1 ,advarsel. hold dig langtlangt væk. jeg bliver bombarderet med daglige mails som jeg flere gange har frabedt mig både under min profil og ved gentagne henvendelser til kundeservice. en som kalder sig mathias undskylder og giver teknikken skylden og lover at det ikke gentager sig men mareridtet fortsætter.jeg har senest bedt firmaet nedlægge min bruger men heller ikke det bliver efterkommet så jeg vil anbefale dig at holde dig langtlangt væk.jeg vil aldrig dele personfølsomme oplysninger med bl. a. cpr-nummer til et firma som jeg ikke stoler påoverhovedet.der er andre og mere kundevenlige låneudbydere på markedet.
__label__2 ,plejer at være super tilfreds menmen min tålmodighed er ved at være brugt.der har nu været teknisk fejl på min siden i over en 1 uge og kundeservice kan ikke sige hvornår jeg kan forvente at få en løsning.har ringet ind 2 gange nu og intet er løst...
__label__1 ,ud fra de indbetalinger jeg har lavet på mine lån så betaler jeg knap nok af på det lån i følge jer. min låneydelse hos jer stiger trods flere indbetalinger jeg har lavet. - vel og mærke rettidigt. hvis man spørger kundeservice bliver diverse beløb remset opmen det ændrer ikke på det faktum at enten har i lavet en fejl eller også tager i hele det beløb jeg lige indbetalt til gebyrer og renter.. og jeg har endda indbetalt det dobbelte på en månedmen mit lån hos jer bliver helt modsat større. man kan ikke se en udspecifikation på sit lån og indbetalinger på sin egen profil.. og det er totalt uoverskueligt at diverse beløb bliver remset op over telefonen. og det ændrer ikke på at mit lånebeløb hos jer stiger trods adskillige indbetalinger. og ja er med på at der også er udtrækningsgebyrmen da jeg ikke har lånt flere penge siden februar er det ikke plausibel forklaring på hvorfor mit låneløb stiger. jeg har nu betalt beløbet ud på en gang. for alt andet det ruinerer en.
__label__1 ,det er utroligt svær at få afbetalt sit lån pga. alle de voldsomme gebyrer og renter. jeg vil ikke anbefale nogen at låne der. synes nærmest min gæld vokserog jeg synes ikke kundeservice er videre behjælpelige når man spørger ind til ens gældende lån.
__label__1 ,der er simpelthen for spredt fægtning på trustpilothvilket jo forleder én til at troat de 5 stjerner er enten ansatte eller ansattes vennerder anmelder. er glad forat jeg har sat mit filterså jeg får de dårligste anmeldelser førstdet giver som regel et godt billede af virksomhedens forretningsprofil og derudover er de gebyrer der kommerumulige at gennemskueinden man står i dem.
__label__1 ,det er ubehageligt med jeres malplacerede annoncer.
__label__1 ,total dårlig oplevelse bliver bare smidt af deres chat og alt mulig når man har problem!de kan ikke finde ud af hvad der er galt med deres system måske det skal opdateres!
__label__1 ,har lige forsøgt at låne 12000. men processen var bare så langsom. det var helt utroligt. deres system trænger vist til nogle ændringer og forbedringer. nok skal man gennem en procesmen det kan da ikke tage 100 år og en sommer.
__label__1 ,i har ikke styr på noget som helst min kæreste lånte 2000 fik 4000 udbetalt og overførte de 2000 af demtilbage til jer via et link fra jeres medarbejder og pengene kan i ikke se. jesus christ. dem skal han da ikke hæfte for. jeres fejl. jeres hovedpine... det er en uge siden nu. og i har stadig ikke styr på en skid
__label__5 ,det kan simpelthen ikke blive bedre! jeg har fuld tillid til ferratumog kan anbefale dem til alle der leder efter en troværdig og pålidelig udlåner.10 stjerner fra mig.
__label__5 ,kan varm anbefale ferratumdet er nemt og ansøge om et lån. havde ikke stillet nogen form for sikkerhed.
__label__3 ,selve låne-delen er ok - man skal blot være opmærksom påat der er omkostninger ved at indfri sit lån før tid.når så det er sagt - så et det et direkte inkompetent personaleder håndtere ferratums kundeserviceeller som sagt manglende evne på samme.man bliver imødekommet med næsvise svar og direkte nedladende toner. “du har set forkert” er svaret når man forklare at man ikke kan forstå delen om at ens online konto ikke oplyser det samme beløbsom tilsendte fakturaer - på den måde kan man ende med at tro at man har betalt sit lån udfordi man indsætter det beløbsom står i gæld på online konto. når man så af god mening fortæller til den ansatte at man vil anbefale at de får tjekket op på den delså andre ikke havner i samme situation... så er man i den ansattes øjne direkte ikke en man vil bruge tid på grundet tonen og fortsætter med at være nedladende og bedrevidende over for “kunde” (mig) at jeg har været dum og set det forkerte sted. og da jeg fortæller hamat jeg syntes at han er ubehagelig at snakke medkommer det tilbage fra ham “jamen i lige måde” og fortsætter med at jeg skulle være taknemmelig for at han brugte sin tid på mig... hvortil jeg konfronterende siger - du arbejder i kundeservice - så du skal da netop bruge tiden på at utilfredse kunder eller kunder med spørgsmål får en form for tryghed tilbage. han var dybt uprofessionel og direkte barnligdet var bestemt ikke en samtale jeg på noget tidspunkt mærkede som imødekommende eller hjælpende eller guiden... jeg forstyrrede helt klart manden i noget og jeg skulle ikke stille spørgsmål jeg skulle blot rette ind på hans automatiske svar på løsning hvis en kunde ringer og spørger til sin kontoså svar “ du har set forkert og kig i din faktura næste gang”. han kunne helt klart ikke håndtereat jeg sagde at det er ikke det jeg ringer om - jeg vil gerne vide hvorfor online konto og faktura ikke passer sammen og hvorfor den medarbejder jeg havde snakket med i december kunne bekræfte beløbet og nu efter indbetalt gæld var gælden pludselig 2000kr højre end det oplyste beløb i decemberhvor konto ellers gik i 0 efter indsat beløb. ...” derfor var jeg en dum kunde og han var fornærmet over at jeg ikke accepterede hans svar. det var tydeligt at han syntes at jeg var snot dum for leverede sætningen “du er virkelig den eneste kunde der er kommet med dette problem så du bliver nødt til at indrømme at du har set det forkerte sted... da så jeg bad om at snakke med hans chef - hed det at det var kundeservice og der var ikke en chef at snakke medat der var kun ham. snak om st sidde fast.efter opkaldet ville jeg så skrive til ferratum og ser så trust pilot og tænkte at jeg jo lige kunne skimme positiver og negativerne derpå og falder så over at en anden kunde netop har klaget over samme problemstillingsom mig... oplevelsen med kundeservice er her grund essensen tilat jeg bestemt ikke vil vælge dette firma en anden gang (håber dog ikke at blive presset derud hvor et dumme lån bliver nødvendigtigen). men! ferratum jeres kundeservice er uacceptabel og bestemt ikke en form for kundeservice jeg vil acceptere i eget firma. men skal man ud og låneuden hovsa oplevelser og manglende kundeservice evne - så spring over ferratum - jeg er sikker på at der findes bedre “dumme lån” hvor man får langt bedre kundeservice - for den del er helt klart manglende hos ferratum.
__label__1 ,ferratum kredit ja hvad kan man sig om demde glemmer lige og fortæller kunder af hvis man låner og og betaler tilbage til tiden og gør bruge af sin 14 dage fortrydelsesret så ens kredit opsagt og man har ikke muglighed for og låne igen da du bliver spærret så tænke jer om godt man kan låne andee steder
__label__5 ,god og hurtig behandling
__label__1 ,ja det siger vel lidt om dem. kunne ikke en gang låne 500kr!!!
__label__1 ,endnu et firma der benytter af fusk-firmaersom ikke har fået tilladelse til at sende reklamemails.svarer ikke på ens spørgsmål om hvor de har ens adresse fraog de frasiger sig ansvar. må absolut være et firma man ikke kan stole på!
__label__5 ,meget høfligog hjælpsomme kan kun anbefales
__label__5 ,hejsa jeg fortæller vidt omkring til andre om en fed oplevelse med faratum jeg er virkelig ydderst tilfreds med mine lån hos faratum de har og er virkelig en redningsvest det er let at ansøge ingen snagen i privatlivet hurtigt og simpelt tusind tak for jeres gode servis bliv hved med den gode stil mvh. msumsum
__label__4 ,det var en ok betjening
__label__1 ,ferratum business sender uopfordret tilbud om lån. da vi takker ja kan det ikke lade sig gøre. de vil udlåne 1/3 af det tilbudte!da lånetilbuddet bliver en realitet efter en uge og gentagne rykkere fra os- skal man ikke betale dag til dag rente men rente af hovedstolen selv om beløbet afdrages løbende.håber mange vil læse anmeldelsen og tænke sig om inden man benytter ferratum business.
__label__4 ,rigtig god serviceog hurtig 
__label__4 ,fik en god oplevelse
__label__5 ,overalskende hurtig svaret fungerer fint
__label__5 ,synes at de er rigtig godeog man får pengene overført med det sammenår man virkelig står og skal bruge dem. er virkelig godt tilfreds med deres service 
__label__5 ,hurtig behandling der vil sige god service
__label__5 ,vil helt sikkert benytte ferratum igen hvis det bliver nødvendigt. 
__label__5 ,ansøgte og fik pengene inden for 45 min. super fedt når man lige mangler..
__label__5 ,jeg havde en god oplevelse med at låne gennem ferratum.dog fik jeg ikke lov til at låne det ønskede beløbmen med det samme fik jeg et andet tilbudsom jeg glædeligt tog imod. så min oplevelse med ferratumer at de lever op til et de siger. :-) takke mange gange for god og hurtig service.
__label__5 ,dejlig hurtig betjening.kan kun anbefales.
__label__5 ,god oplevelse. nem at udfylde.
__label__4 ,nem søgning. hurtig udbetaling.dog lidt høje renter.
__label__4 ,et okay sted at låne meeen måske lidt for høje renter
__label__5 ,dejlig nemtog hurtig udbetaling!
__label__4 ,jeg hurtig svarikke det jeg ønskedemen fik tilbudt hurtigt ind på kontoen.
__label__5 ,super nemtgod service. 5 stjerner med pil op her fra
__label__5 ,det var nemt at lånefik ikke det beløn jeg gerne ville have men fair nok
__label__5 ,hejjeg er blevet udmærket behandlet så fuldt ud tilfreds mange tak
__label__5 ,diskrethurtig nem & bekvem. let og overskuelig.
__label__5 ,nemt at få en kredit og man kan vælge om man vil lade dem stå det koster ikke noget men det giver en tryghed at man ved man har dem til noget uforudset.
__label__5 ,rigtig godt der også bliver kikket i ens bankkonto udover skats oplysningersådan at der ses på ansøgers betalings evne den vej også. ros for grundig vurdering af kundens aktuelle betalings evnederudover tilbyder banken større beløb end det ansøgte fordi det er mere fordelagtigt for ansøgeren.
__label__5 ,super hurtig og nemt
__label__5 ,det gik hurtigt på svar og udbetaling. tommel op.
__label__5 ,god og nem sidelige til at overskue.
__label__5 ,jeg har kun godt at sige om ferratum det meget let at overskue og meget let og hurtigt at komme igennem og en helt fantastisk service man får hos dem så jeg kan kun anbefale andre at gå ind og tag et kig på siden peter egeberg hansen tølløse
__label__5 ,tilfreds med jeres måde at svarer på og hurtig løsning
__label__5 ,bedste service man kan fålynhurtig handling og svaringen skjulte agenda eller på nogen måde lyssky forretning.pengene overført inden 24 timerog hele vejen igennem forløbet bliver du rådgivet via troværdige mails og sms.5 stjerner herfra og mine bedste anbefalinger 
__label__5 ,hurtig og sikkert
__label__5 ,fra jeg blev godkendt og til udbetaling kom gik der ikke længe en times tid ca rigtig god service....
__label__5 ,meget hurtig og troværdig.godt
__label__5 ,det er nemt og hurtigt ingen overflødelige spørgsmål
__label__3 ,hurtigt godt nok
__label__5 ,det var en god hjælp jeg fik idet jeg ikke er en ørn til det med computer.
__label__5 ,i er hurtigt og nemt at komme igennem med et lån flot
__label__5 ,gik som det skulle. hurtigt og nemt
__label__5 ,dine tilbud er uimodståeligemange tak
__label__5 ,hurtig sikkert og nemt. kan kun anbefales.
__label__5 ,gik super hurtigt og pengene stod på kontoen 20 min efterkan kun anbefales
__label__5 ,jeg er meget tilfreds i anfebale til alle som de behover til hurtig penge.
__label__5 ,super let at ansøge og hurtig ekspedition.ringede efterfølgende og snakkede med meget behagelig medarbejder der var yderst serviceminded 
__label__5 ,let forståeligt let at overskue . pil op hurtig ekspedition letter kan det ikk gøres .
__label__3 ,jeg prøvet at søge for længe siden men efter 6 måneder fik jeg svar da i havde fejl i systemet.....det synes jeg alt for langt tid til at vente da folk søger penge for at bruge til noget vigtigtsynes ar det kunne være dejligt hvis i retter fejlen med der samme
__label__5 ,hurtigeste nogensinde. takker.
__label__5 ,der er super service og hjemmesiden er nem og find rundt på
__label__5 ,super nemt. hurtig ekspedition. umiddelbart ingen fælder.
__label__5 ,wow hvor går det bare hurtigtdet er det bedste og hurtigste man kan opleve
__label__5 ,nem ansøgning hurtig svarkan klart anbefales
__label__5 ,super hurtig og nemt. kan kun anbefalesskulle lige hurtig brug for extra penge og blev godkendt med det samme. 5 stjerner! 
__label__5 ,nemthurtigt og alle har lige vilkårdet kan jeg godt stå inde for og ikke de sindssyge høje åop renter som hos andre kviklån
__label__5 ,hurtig og effektiv sagsbehandling.lån udbetalt efter få timer.
__label__5 ,hurtig svaringen spørgsmål
__label__5 ,hurtig sikkerog tryg service
__label__5 ,kort og godt: tilfreds
__label__5 ,super god og hurtig service tusind tak skal i ha kan hel klart anbefales til andre og god dag til jer rene
__label__5 ,god gennemskuelighed og telefonisk service. kan kun anbefales.
__label__5 ,meget hurtig og nemtanbefaller det meget 
__label__5 ,bedste lån.hurtigt og nemt.
__label__5 ,de er hurting i at behandle ansøgningerpå hvad som helst tidspunkt. de indhenter financialle oplysninger via banken hvilket er mere effektiv og tidsbesparrende for ansøgerne.det har en forståelse at man låner fordi man er i nød.
__label__5 ,giver til dig 5 stjernermen du låne til mig?
__label__5 ,det var super hurtigt og nemtdet gik meget hurtigt og pengene næste dag
__label__5 ,god og hurtig service
__label__5 ,dette lån er nemtsikkert og hurtigt. rigtig god behandling
__label__5 ,meget findtog hurtigt god service
__label__5 ,hurtigt svar og super effektiv behandling :)
__label__5 ,super service!hurtig sagsbehandling og udbetaling!
__label__5 ,rigtig god service pengene var inde på kontoen i løbet af et kvarters tid. kan klart anbefales.
__label__5 ,0 stjerner !!! de fleste af alle låneudbyderne er store bankersom reklamerer sig som små og får een til at ansøge om et lån. når man så logger sig ind på de små låneudbydere eller nye kan man seat de er de store låneudbydere alligevel. når man så er pensionist og enkefår man afslagselvom man er en stabil tilbage betaler med en fast pension. så står man med håret i postkassen og mangler penge til at få sit hus restaureret færdigt.
__label__4 ,det er nemt at gå ind i jeres hjemmesidedet bliver nemmere at have adgang til jeres service.man får hurtigt svarethele døgnet rund og weekenderne. så kan man så hurtigt så mulig løse sin problem.
__label__5 ,virkelig super skønt man kan låne uden renter på det første lån. manglede penge til efterårsferiendet er nu løst med det rentefrie lån hos ferratum :-)
__label__5 ,stort ros til jer der bliv behandlet hurtige og nemt
__label__5 ,god og hurtig overførelse af de penge som man vil lånem.v.h. lars jensen
__label__5 ,super hurtigt. gik en time fra jeg fandt siden til lånet stod på min konto. lidt rodet hjemmesidemen at slippe for 107 spørgsmål vejer 100% op for det
__label__5 ,tak meget godkendelseog udbetaling
__label__5 ,tryg og hurtig ekspedition af min ansøgning 
__label__4 ,ingen problemer hurtig svar og overforelse af lanet samme dag underskriv med nem id. det kan simpelthen ikke vaere letter og simpelt og du f[r besked over mail hvornar det er tid til at betale dine aftale.det er meget 4 stjerner i havde faaet fem for jeg savner den menskelige kontakt
__label__5 ,rigtig hurtigt behandling.super
__label__5 ,god service klar til at hjælpe når man har brug for hjælp
__label__3 ,renten en høj..!
__label__4 ,hurtigoverstået
__label__5 ,nemt og hurtig alt efter bogen
__label__5 ,de lever op til deres reklamer.nemt og billigt
__label__5 ,godt super .kan kun sige godt om det men havde håbet på at låne 15000 kr
__label__5 ,jeg kan anbefale dette produkt udelukkende for den hurtige behandling og deres kompetencer og ærlige måde at fremstå på.
__label__4 ,super nemt at ansøgeog hurtig udbetaling.. det eneste jeg kan sætte en finger påer at jeg på hjemmesiden ikke umidbart kan finde noget konkret om hvor og hvordan man tilbagebetaler.
__label__5 ,hurtig udbetaling af lån!
__label__4 ,nem og hurtigt - inden for en time havde jeg pengene på kontoen
__label__5 ,man får penge inden for 15 min. det er en god service. det er billigt i renter.... det kan anbefales til jer derude som er i nødsituation som gerne vil låne penge hurtigt..... super tilfreds med en god oplevelse
__label__5 ,de er hurtigt til at svare 
__label__5 ,nemt og hurtigt løsninggod kundeservice.
__label__5 ,jeg er overrasket over at det var så nemt. og hurtigt
__label__5 ,nemt og sikkert. ingen sure bekymringer mere. tusind tak for det. mvh. lena
__label__5 ,jeg er glad for digdet er godt bank og serves
__label__5 ,meget fin kommunikationog hurtig ekspedition
__label__3 ,jeg er ny kundemen jeg har hørt mange gode tinge om ferratum
__label__5 ,fik pust i økonomienda jeg mest havde brug for det! lynhurtigt betjening!
__label__5 ,jeg vil anbefale feratium som et sldelels godt selskab med venlig betjening og venlige medarbejder og god betjening hurtig betjening i alt et godt selskab venligt kate zaar
__label__5 ,tak hjælpe:)
__label__5 ,det er nemthurtigt og enkelt 
__label__1 ,kan ikke anbefale. hvis du en gang få afslået på grund af din kreditvurdering du få aldrig ene chance uanset din økonomi er ændret eller nej.heldigvis der er mange andre løn selskaber på nettet som jeg kan bruge nu.
__label__5 ,de er bare perfekte.
__label__5 ,det gik hurtigt og var super nemt
__label__5 ,super nemt og ansøg hurtigt svar. rigtigt god service
__label__5 ,ferratum er fantastisk !det er meget nemmere og hurtigere at låne penge hos demend hos de fleste andre låneudbydere.
__label__5 ,en fantastisk oplevelse
__label__5 ,rigtig godt sted af låne penge trods man er på kontant hjælp. rigtig go betjening da jeg havde lidt problemer med lånet. så i får lige en xtra her :)
__label__5 ,god service.penge på kontoeninden for 45 minfult ud tilfreds
__label__5 ,jeg fik en hurtig svar oggode tilbyder..
__label__5 ,fremragende firmagodt ferratum kan anbefales
__label__1 ,lhvorfor kan jeg ikke trække et lån fra en ven af ​​min email
__label__5 ,super det er hurtig betaling og hurtig at søge så man ikke skal svare på tusind spørgsmål
__label__5 ,jeg vil anbefale virksomheden til andre. der mangler lidt penge mvh palle
__label__5 ,de var på kontoen efter 15 min. og enda i weekeend. det fedt det havde jeg ik regnet med.så ja vil stærkt anbefale ferratum:))
__label__5 ,god og hurtig service. reelle vilkår og god information
__label__4 ,det er at jeg kan købe nogle nogle og sager til der hjemmebilen o. s. v.
__label__5 ,hurtigt betjening og rigtig god service kan varmt anbefales .nu fik jeg det jeg ønskede mig i mange år :)tak ferratumvh allan
__label__5 ,nemt og hurtigt. dog fik jeg ikke lov til at låne det jeg håbede på
__label__1 ,føler mig godt og grundig taget ved næsen....ville låne 4500krrente og afdragsfrisom førstegangs låner..... beløbet blev ved en fejl udbetalt to gange..... jeg opdagede ikke fejlen med det sammeog selvom de hos feratum godt kunne se at det var en fejlog selvom jeg ka bevise at jeg har været i god troda jeg med mine bankkonti ka fremvise at jeg kun havde brugt ca. 3500 af de formodede 4500kr ....og ikke 9000kr...... får jeg nu lov til at betale over 500kr i renter..... tak for ingenting og total dårlig kundesevice..... hold nallerne fra dette selskabde udnytter folk big time
__label__5 ,mega god løsning for mig. hurtig og god servicesom de lover. det holder 100%
__label__3 ,desværre er de penge ikk gået ind. selvom de skrev 45min
__label__4 ,man får penge med det sammen det er kun godt her fra
__label__4 ,jeg må indrømme jeg havde lidt vanskeligheder med at finde ud af hvad jeg skulleog hvordan og hvornår pengene bliver sat ind på min kontomen ellers mener jeg at jeg har fået en god og fair behandling.og kommer jeg til at snakke med nogen om jer vil jeg varmt anbefale jer.med venligste hilsener - harry h. nielsne
__label__5 ,kan trygt anbefale fik pengene ind med det samme som lovet
__label__5 ,meget godt for miger den beste vælg hvis du skel have hurti penge
__label__5 ,feratum 10 -0. 6******anbefaler dem til alle jeg kender...go dag..
__label__4 ,jeg kan kun sige at det er hurtig og nem og effekttiv og entil vider kun positiv
__label__5 ,rigtig god serviceog hurtig udbetaling af lånet.solvejg petrius
__label__5 ,dejligthurtigt og ligetil. pengene udbetalt i ekspres fart. kan klart anbefales. men husk at overholde lånevilkårene.
__label__5 ,det er ikke mere end en time siden jeg ansøgte om et lille lån og pengene er allerede på min konto! det er godhurtig service. nice!
__label__5 ,super service.
__label__5 ,det bedste lånevirksomhed nogensinde. meget hurtigt svar og hurtig service meget stærkt anbefales ....
__label__4 ,min forbavselse erat alt sker med extrem hurtighed fra det øjeblikhvor du ansøger om lånet
__label__5 ,det gik hurtigt med at låne pengeuden en masse spørgsmål om dit og dat
__label__5 ,den bedste ferratum lån. vil anbefale andre at søge here.
__label__5 ,hurtig hjælp.farratum har lige hjulpet rigtigt megetfik en øv-regning som ikke var planlagtmen søgte så hos farratumog 30 min senere stod pengene på min nem-konto og minstress og bekymring forsvandt.mvh jesper jense. korsør
__label__5 ,hurtigt og nemt overskuelig hjemmeside
__label__5 ,jeg giver 5 stjerner men vil sige jeg er ny kunde.mit lån gik hurtig igennem. tak for det.
__label__5 ,hurtig ekspedition.
__label__5 ,jeg vil klart anbefale dem da de er super grundige ifbm. dine data og kreditoplysninger og de er super effektive at have for de har seriøst lige reddet min dag og mit budget ! :) tak :p
__label__4 ,har fået god behandling og det gik hurtigt
__label__5 ,flinke mennesker og god kundeservice jeg siger verdenklasse på 12 skala 13+
__label__5 ,god service og lånemuligheder
__label__4 ,rigtig god og hurtig bedømmelse af kreditværdighed.fik max 12000 krsøgte kun 5000 kr.kan anbefales!
__label__5 ,beste firma at lån penge som jeg har oplevet. varm anbefaling fra mig
__label__5 ,nem og hurtig lån pengene kommer efter en halv time kan anbefales
__label__5 ,kanonservice
__label__5 ,jeg var som angivet helt tilfreds med min behandlingdog synes jeg at det var lidt sølleat jeg kun kunne låne kr. 4000 00men det tager jeg naturligvis til efterretning.
__label__5 ,god guidning og nemt at finde ud.
__label__5 ,det var en god oplevelse. søde og hjælpsomme folk som var klar ved telefonen. og det der også var godt det er at det gik hurtigt med at få pengene ind på kontoen (fik dem inden for en time) så super sted.
__label__5 ,det var meget hurtige at penge var ind på kontoen 
__label__4 ,det er en god oplevelse og der er ingen problemer med at få kredit.
__label__4 ,det var nemt at ansøge. der skulle ikke bruges ret mange informationermen syntes godt nok det tog lang tid at få en kreditvurdering.
__label__5 ,super hurtig service - meget anbefalesværdig
__label__5 ,hjælp som og var gode og de var der når man hade brug for hjælp
__label__5 ,det var super hurtig jeg er meget glæde for det 
__label__5 ,jeg er ovenud tilfreds med ferratum hilsen knud maarup
__label__5 ,det er hurtigt og nemt at låne penge. det vil jeg anbefale til andre
__label__5 ,lige til og enkelt! pengene var på kontoen 1 time efter!
__label__5 ,god hjemmeside . lige til at gå til. god og hurtig behandling. kan klart anbefales. og ok renter og afbetalings plan.
__label__5 ,i er en hurtig og bedre måde at låne penge på
__label__3 ,rigtig god service
__label__4 ,nemt og god kundeservice. fint for en kortere periodemen alt for dyrthvis man skal låne over længere tid
__label__5 ,stærkt! når man er i en nødsituationså er de der 
__label__5 ,det var en fremragende god kundeservice og virkelig hurtig behandling.tusind tak for detmvh jens
__label__5 ,hurtigtenkelt og holder hvad de lover!
__label__5 ,det var nemt.
__label__4 ,fint at kunne låne i mindre end 30 dage uden renter og gebyr og pengene er der 45 min efter 
__label__3 ,ved ikke. 12345
__label__4 ,jeg har hurtig og uden problem fået et lån på under 5min ingen problemer super nem
__label__5 ,behagelig oplevelse og non stressende kunde service gør det nemt for kunden og giver en behagelig oplevelse knus dorthe nielsensiger tak for hjælpen
__label__5 ,hurtig svar!! pengene på kontoendagen efter uden for åbningstiden! så kanon!
__label__4 ,det var nogle tekniske fejl i starten af forløbetmen de havde en hjælpsom kundeservice og der kom styr på tingene. :-)
__label__5 ,god ide at bruge. særligt hvis der mangler penge her og nu. bare husk at betale tilbage hvad du låner.
__label__5 ,jeg er yderst tilfreds med jeres imødekommende hed man bliver behandletgodt har man problemer hjælper de gerne så mange tak
__label__3 ,jeg har ansøgt en lån fra ferratumog havde finde ud af at jeg skal først oprettet en nem-kontofordi jeg har en andet konto og har ingen nem-konto. de skriver at de har udbetalt til mit nem-kontomen jeg kan ikke se noget udbetalinger fra mit nye nem-konto.de sagde jeg skal kontakte mit bank rådgiver.jeg troede ellers det var nemt at lån fra ferratummen det var det ikke. men det var en god service fra chattere.
__label__5 ,jeg fik de penge jeg søgte omjeg er glad
__label__5 ,behandling: hurtigt og nemt kvikt
__label__5 ,super hurtigt service :-) tak for det.denne digitaliserede verden har virkelig mange fordele.
__label__5 ,de er rigtig gode har en super god service mvhfinn diedrichsen
__label__4 ,jeg syntes t behandlingen var god nok. jeg havde nogle problemer med acceptprocedurenmen det lykkedesjp.
__label__5 ,hurtig effektiv holder hvad de reklamere med absolut anbefales 
__label__5 ,super sidesuper hurtigt.
__label__5 ,hurtigt og ærligt. nem hjemmeside
__label__5 ,hurtig tilbagemelding og hurtig overførelsesprocess.
__label__5 ,utrolig god service. hurtig og nemtat ansøge... tusind tak for det.mvh lotte jakobsen
__label__5 ,fik pengene hurtigt og uden spørgsmål. tak
__label__5 ,halløjman kan låne mindre beløb uden spørgsmål. ville ellers gerne fortælle om mit besøg hos tandlægen. fik lavet en tyggeskadeog samtidigt blev der konstateret en slem revne i kindtand. denne kan nu laves i tideinden det går ud over hele tanden. tak til ferratum for at låne til at man kan passe på sine tænder ..selvom man er studerende og fattig som en kirkerotte. med venlig hilseng. e.
__label__5 ,tilfreds med ansøgning håbet jeg har godkendt af 15.000 end 12.000 men stadig tilfreds
__label__5 ,syntes jeg blev behandlet godt
__label__5 ,god oplevelse.nemt at forstå og finde ud af.
__label__5 ,helt utrolig hjælp og så hurtig sagsbehandling.tak ferratum!
__label__5 ,jeg er glad for at være kunde hos ferratum det er altid god service
__label__5 ,hurtigt og sikkert.kan kun anbefales 
__label__1 ,de er ikke nem at samarbejde med kom til at indbetale for tidligt men det kunne ikke laves til den mdr. indbetaling så måtte indbetale igen selv om de have fået penge den mdr.
__label__4 ,jeg fornemmer at ferratum er trustworthy og jeg føler mig i gode hænder her.hårde og kontante men på den gode måde.vh
__label__5 ,ferrari ?? - nejferratummen ellers er det rigtigt- det går stærkt og så er hele maskineriet til at stole på. og det ved du når vi er i et særligt skarpt sving.
__label__4 ,hurtig og fin behandling - 4 stjerner
__label__4 , hurtig service og pengene inde på kontoen samme dag
__label__5 ,lyn hurtigt lånlige hvad jeg har brug fortak for det hilsen dennis
__label__5 ,hurtig service
__label__5 ,super nemt og hurtigt. kan varmt andbefale
__label__5 ,det gik hurtigt og nemtmed at få penge på kontoen. jeg vil anbefale ferratum til andre.
__label__5 ,knald hurtig behandling og svarrigtig sød og behagelig kundeservice :-) alt i alt en rigtig god oplevelse
__label__5 ,synes rigtigt godt lån sted og er synes rigtigt godt om dem god dag mvh doris storgaard fischer
__label__5 ,jeg synes det var meget nemt at læse sig til hvordan man skulle søge
__label__5 ,det var super nemt og venlig og dejlig personer som star pa spring for dig med at hjelp dig :-)
__label__5 ,super hurtig behandling af låneansøgning... :—)
__label__5 ,de har en god service og det gik hurtigt.. jeg vil anbefale ferratum til mine venner.
__label__5 ,hej kundeservice god service
__label__4 ,fin vurdering. dog vil nogle måske benytte sig af en evt højere låneramme end ønsket. det er godt for firmaetmen ikke for låneren.
__label__1 ,åop på mere end 120%.i gamle dagekaldte man det for åger rente.jeg vil kalde det for tyveri.jeg skal da virklig være på r.... før jeg låner der igen.
__label__5 ,ferratum kan anbefales - nemt
__label__4 ,har altid fået en fin og professionel hjælp
__label__5 ,nemt og hurtigt. husk betale tilbage i den fristen så fungerer dette meget godt.
__label__1 ,ikke brugervenlig
__label__5 ,hurtig penge perfekt service. super.
__label__5 ,nem og hurtig godkendelse og pengene på kontoen lyn hurtigt
__label__5 ,ham jeg talte med fra kundeservice var rigtig flink og god til at hjælpe mig igennem
__label__5 ,superhurtigt og nemt
__label__4 ,god hjælphvis du er kørt fast. takchristoffer.
__label__5 ,det er hurtigt og nemt....... takker
__label__5 ,jeg syntes det er godt .hilsen conny thomsen
__label__5 ,den nærmaste og hurtigste lån man kan fårnår man har brugfor penge
__label__5 ,super godtjeg vil helt klart bruge dem igen
__label__5 ,det var hurtigt og nemtog man bliver guidet hele vejen igennem :)
__label__5 ,hurtig tilbagemelding og samarbejdsvillige 
__label__5 ,hurtig svargod kundeservice
__label__4 ,hurtigt og smertefrit. ingen overflødige spørgsmålog et utal af opringninger.
__label__5 ,flot service - pengene var der med det samme !
__label__5 ,hurtigt svar lynhurtiigt udbetaling 5 min i konto!!! 
__label__5 ,de har redet mine ferie planner.skidt være med det lidt høj renter men de skal roses for den 1-måneds rentefri tilbud
__label__4 ,hurtigt og effektivt.
__label__5 ,det går bare stærkt det tog 3min så var jeg godkendt
__label__5 ,super god service. hurtig svar tid. det er perfekt
__label__5 ,jegsynes det er dejligt man kan låne her og det er god service man får når man snakker med medarbejderne... det kan godt anbefales til andre.... mvh sara maja ege hansen
__label__5 ,det er super nemt og hurtigt. jeg har fatisk aldrig oplevet såhurtigt ekspedition. alt er helt i orden.smiler stort :) :) :) tak for hjælpen: ferratum..og med kærligste hilsen <3 :) :)frank michael larsen...:) :)
__label__5 ,nemt og fair og for mit vedkommende det rette.
__label__4 ,hurtig og reel betjening-oplysningerne på ansøgningssiderne kan dog godt være bedre kommunikeret.
